时间 - A,Voltage [V] - A
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31056
27:50.4,3.3112
27:50.4,3.3112
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.3112
27:50.4,3.31088
27:50.4,3.31056
27:50.4,3.31281
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31152
27:50.4,3.3112
27:50.4,3.31056
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.3112
27:50.4,3.31152
27:50.4,3.31056
27:50.4,3.31184
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.31088
27:50.4,3.31152
27:50.4,3.31056
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31184
27:50.4,3.31217
27:50.4,3.31024
27:50.4,3.31024
27:50.4,3.3112
27:50.4,3.31281
27:50.4,3.31377
27:50.4,3.31313
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31184
27:50.4,3.31024
27:50.4,3.31088
27:50.4,3.31281
27:50.4,3.31345
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31152
27:50.4,3.31184
27:50.4,3.3112
27:50.4,3.31088
27:50.4,3.31184
27:50.4,3.31345
27:50.4,3.31313
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31184
27:50.4,3.31088
27:50.4,3.31088
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31217
27:50.4,3.3112
27:50.4,3.31088
27:50.4,3.31217
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31217
27:50.4,3.31088
27:50.4,3.31088
27:50.4,3.31184
27:50.4,3.31281
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.3112
27:50.4,3.31152
27:50.4,3.31024
27:50.4,3.31313
27:50.4,3.31313
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31217
27:50.4,3.31184
27:50.4,3.31184
27:50.4,3.31088
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.3112
27:50.4,3.31184
27:50.4,3.31024
27:50.4,3.31184
27:50.4,3.31281
27:50.4,3.31409
27:50.4,3.31345
27:50.4,3.31313
27:50.4,3.31152
27:50.4,3.31152
27:50.4,3.31056
27:50.4,3.31184
27:50.4,3.31217
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31281
27:50.4,3.31184
27:50.4,3.31184
27:50.4,3.31056
27:50.4,3.31088
27:50.4,3.31249
27:50.4,3.31377
27:50.4,3.31281
27:50.4,3.31281
27:50.4,3.31152
27:50.4,3.31184
27:50.4,3.31024
27:50.4,3.31088
27:50.4,3.31152
27:50.4,3.31345
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.3112
27:50.4,3.3112
27:50.4,3.31152
27:50.4,3.31377
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31217
27:50.4,3.31184
27:50.4,3.31088
27:50.4,3.3112
27:50.4,3.31152
27:50.4,3.31313
27:50.4,3.31184
27:50.4,3.31377
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31024
27:50.4,3.31056
27:50.4,3.31088
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31184
27:50.4,3.31249
27:50.4,3.31184
27:50.4,3.31152
27:50.4,3.31056
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31217
27:50.4,3.31088
27:50.4,3.30992
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.31377
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.3112
27:50.4,3.31217
27:50.4,3.31024
27:50.4,3.31217
27:50.4,3.31217
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31152
27:50.4,3.31184
27:50.4,3.31024
27:50.4,3.31152
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31377
27:50.4,3.31184
27:50.4,3.31184
27:50.4,3.3096
27:50.4,3.31152
27:50.4,3.3112
27:50.4,3.31377
27:50.4,3.31281
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31184
27:50.4,3.3112
27:50.4,3.31088
27:50.4,3.31088
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31217
27:50.4,3.31088
27:50.4,3.31152
27:50.4,3.31152
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31217
27:50.4,3.3112
27:50.4,3.31088
27:50.4,3.31088
27:50.4,3.31217
27:50.4,3.31345
27:50.4,3.31281
27:50.4,3.31281
27:50.4,3.31184
27:50.4,3.3112
27:50.4,3.31088
27:50.4,3.31056
27:50.4,3.31313
27:50.4,3.31313
27:50.4,3.31345
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31184
27:50.4,3.3112
27:50.4,3.31056
27:50.4,3.31152
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.31184
27:50.4,3.31152
27:50.4,3.31024
27:50.4,3.31249
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.31217
27:50.4,3.3112
27:50.4,3.31056
27:50.4,3.31184
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31184
27:50.4,3.31152
27:50.4,3.31056
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31152
27:50.4,3.30992
27:50.4,3.31056
27:50.4,3.31281
27:50.4,3.31345
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.30992
27:50.4,3.3112
27:50.4,3.31217
27:50.4,3.31313
27:50.4,3.31281
27:50.4,3.31313
27:50.4,3.31152
27:50.4,3.31184
27:50.4,3.3112
27:50.4,3.3112
27:50.4,3.31088
27:50.4,3.31409
27:50.4,3.31345
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31184
27:50.4,3.31088
27:50.4,3.31152
27:50.4,3.31056
27:50.4,3.31313
27:50.4,3.31313
27:50.4,3.31313
27:50.4,3.31184
27:50.4,3.31184
27:50.4,3.3096
27:50.4,3.31152
27:50.4,3.31088
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31377
27:50.4,3.31281
27:50.4,3.31249
27:50.4,3.31056
27:50.4,3.3112
27:50.4,3.31056
27:50.4,3.31281
27:50.4,3.31217
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.31088
27:50.4,3.31152
27:50.4,3.31024
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.31056
27:50.4,3.31056
27:50.4,3.31056
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.3112
27:50.4,3.3112
27:50.4,3.31024
27:50.4,3.31217
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.31249
27:50.4,3.31313
27:50.4,3.3112
27:50.4,3.31152
27:50.4,3.30992
27:50.4,3.31217
27:50.4,3.31184
27:50.4,3.31377
27:50.4,3.31217
27:50.4,3.31313
27:50.4,3.31184
27:50.4,3.31184
27:50.4,3.3096
27:50.4,3.31217
27:50.4,3.31313
27:50.4,3.31377
27:50.4,3.31184
27:50.4,3.31313
27:50.4,3.3112
27:50.4,3.31217
27:50.4,3.31024
27:50.4,3.31152
27:50.4,3.31184
27:50.4,3.31377
27:50.4,3.31281
27:50.4,3.31377
27:50.4,3.31152
27:50.4,3.31217
27:50.4,3.31088
27:50.4,3.3112
27:50.4,3.31249
27:50.4,3.31345
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.31249
27:50.4,3.31217
27:50.4,3.3112
27:50.4,3.3112
27:50.4,3.31088
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31024
27:50.5,3.3112
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31184
27:50.5,3.31056
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31345
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.31184
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31249
27:50.5,3.3112
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31249
27:50.5,3.31056
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31377
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31152
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31217
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.3112
27:50.5,3.30992
27:50.5,3.31184
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31377
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.3112
27:50.5,3.31152
27:50.5,3.31184
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31088
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31409
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.31152
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31152
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.3112
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.30992
27:50.5,3.31184
27:50.5,3.31217
27:50.5,3.31377
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.31249
27:50.5,3.31024
27:50.5,3.31184
27:50.5,3.31152
27:50.5,3.31377
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.31024
27:50.5,3.31088
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31152
27:50.5,3.31184
27:50.5,3.31056
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31088
27:50.5,3.31152
27:50.5,3.30992
27:50.5,3.31024
27:50.5,3.31088
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31024
27:50.5,3.31249
27:50.5,3.31024
27:50.5,3.31088
27:50.5,3.30799
27:50.5,3.31345
27:50.5,3.30992
27:50.5,3.31345
27:50.5,3.31024
27:50.5,3.31249
27:50.5,3.30702
27:50.5,3.31184
27:50.5,3.30895
27:50.5,3.31442
27:50.5,3.30638
27:50.5,3.31474
27:50.5,3.30895
27:50.5,3.31442
27:50.5,3.30799
27:50.5,3.31281
27:50.5,3.30702
27:50.5,3.3157
27:50.5,3.30188
27:50.5,3.31602
27:50.5,3.3006
27:50.5,3.31506
27:50.5,3.3051
27:50.5,3.31313
27:50.5,3.29963
27:50.5,3.3157
27:50.5,3.29642
27:50.5,3.31506
27:50.5,3.29771
27:50.5,3.31538
27:50.5,3.30317
27:50.5,3.31345
27:50.5,3.30092
27:50.5,3.31666
27:50.5,3.30188
27:50.5,3.31602
27:50.5,3.30124
27:50.5,3.31699
27:50.5,3.29963
27:50.5,3.31506
27:50.5,3.29771
27:50.5,3.31634
27:50.5,3.28035
27:50.5,3.31763
27:50.5,3.29931
27:50.5,3.31538
27:50.5,3.27843
27:50.5,3.31409
27:50.5,3.29771
27:50.5,3.31474
27:50.5,3.3006
27:50.5,3.31666
27:50.5,3.29128
27:50.5,3.31474
27:50.5,3.29032
27:50.5,3.31184
27:50.5,3.30767
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31217
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31024
27:50.5,3.31088
27:50.5,3.31345
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31184
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31377
27:50.5,3.31377
27:50.5,3.31152
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.3112
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31345
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31152
27:50.5,3.31184
27:50.5,3.31217
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31377
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31056
27:50.5,3.31088
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31377
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.31088
27:50.5,3.31152
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31184
27:50.5,3.31345
27:50.5,3.31377
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31377
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31056
27:50.5,3.31024
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.31056
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31377
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31024
27:50.5,3.31217
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31056
27:50.5,3.31088
27:50.5,3.31313
27:50.5,3.31377
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.30992
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31184
27:50.5,3.31152
27:50.5,3.31024
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31184
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.3112
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.31088
27:50.5,3.31152
27:50.5,3.31217
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31249
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31152
27:50.5,3.31217
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31056
27:50.5,3.31088
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31377
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.31249
27:50.5,3.31088
27:50.5,3.31184
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.30992
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31377
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31184
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31024
27:50.5,3.31024
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31152
27:50.5,3.31184
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31184
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.30992
27:50.5,3.3112
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31024
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31313
27:50.5,3.31184
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.31024
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31184
27:50.5,3.31152
27:50.5,3.30992
27:50.5,3.31088
27:50.5,3.31217
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31152
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.31024
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31377
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.3112
27:50.5,3.30992
27:50.5,3.3112
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31056
27:50.5,3.3112
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31377
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.31377
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.31056
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31184
27:50.5,3.31184
27:50.5,3.31152
27:50.5,3.31056
27:50.5,3.31184
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31184
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31088
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31377
27:50.5,3.31184
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.3112
27:50.5,3.3112
27:50.5,3.3096
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31345
27:50.5,3.31184
27:50.5,3.31249
27:50.5,3.31088
27:50.5,3.31184
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31345
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.31024
27:50.5,3.31217
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31152
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31377
27:50.5,3.31281
27:50.5,3.31313
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.31056
27:50.5,3.31184
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.3112
27:50.5,3.31152
27:50.5,3.31024
27:50.5,3.31152
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31313
27:50.5,3.31184
27:50.5,3.31184
27:50.5,3.31056
27:50.5,3.31152
27:50.5,3.31152
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31152
27:50.5,3.31217
27:50.5,3.31056
27:50.5,3.31088
27:50.5,3.31184
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31217
27:50.5,3.31056
27:50.5,3.3112
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.31088
27:50.5,3.31088
27:50.5,3.31184
27:50.5,3.31313
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31249
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31088
27:50.5,3.31313
27:50.5,3.31249
27:50.5,3.31377
27:50.5,3.31249
27:50.5,3.31184
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31056
27:50.5,3.31345
27:50.5,3.31313
27:50.5,3.31313
27:50.5,3.31217
27:50.5,3.31184
27:50.5,3.31152
27:50.5,3.3112
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31217
27:50.5,3.31217
27:50.5,3.3112
27:50.5,3.31056
27:50.5,3.31024
27:50.5,3.31249
27:50.5,3.31281
27:50.5,3.31281
27:50.5,3.31249
27:50.5,3.31217
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31056
27:50.5,3.31217
27:50.5,3.31281
27:50.5,3.31345
27:50.5,3.31217
27:50.5,3.31249
27:50.5,3.31088
27:50.5,3.3112
27:50.5,3.31088
27:50.5,3.31184
