时间 - B,Voltage [V] - B
27:50.5,0.139277
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.13767
27:50.5,0.138634
27:50.5,0.138956
27:50.5,0.140884
27:50.5,0.140562
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.137992
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.138634
27:50.5,0.140884
27:50.5,0.137992
27:50.5,0.139277
27:50.5,0.138313
27:50.5,0.141205
27:50.5,0.138956
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.137992
27:50.5,0.139598
27:50.5,0.138956
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.138313
27:50.5,0.139277
27:50.5,0.138313
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.137992
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.139277
27:50.5,0.138956
27:50.5,0.137349
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.13992
27:50.5,0.137992
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.140241
27:50.5,0.138313
27:50.5,0.140241
27:50.5,0.13767
27:50.5,0.139598
27:50.5,0.138634
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.13992
27:50.5,0.138313
27:50.5,0.139598
27:50.5,0.13767
27:50.5,0.13992
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.137349
27:50.5,0.139277
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.138313
27:50.5,0.138956
27:50.5,0.138956
27:50.5,0.13992
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.138634
27:50.5,0.139598
27:50.5,0.13767
27:50.5,0.138956
27:50.5,0.138956
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.13767
27:50.5,0.138956
27:50.5,0.138313
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.140241
27:50.5,0.137992
27:50.5,0.138313
27:50.5,0.138634
27:50.5,0.140562
27:50.5,0.140241
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.138634
27:50.5,0.137992
27:50.5,0.140562
27:50.5,0.13992
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.138956
27:50.5,0.138634
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.13992
27:50.5,0.137992
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.137028
27:50.5,0.140884
27:50.5,0.140884
27:50.5,0.141205
27:50.5,0.138956
27:50.5,0.140241
27:50.5,0.138634
27:50.5,0.138634
27:50.5,0.13767
27:50.5,0.13992
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.138313
27:50.5,0.138956
27:50.5,0.13767
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.139277
27:50.5,0.137992
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.138956
27:50.5,0.137349
27:50.5,0.140241
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.139598
27:50.5,0.137992
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.140241
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.140241
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.139598
27:50.5,0.137349
27:50.5,0.139598
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.139277
27:50.5,0.137992
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.13992
27:50.5,0.13767
27:50.5,0.138956
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.138634
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.138313
27:50.5,0.138634
27:50.5,0.138313
27:50.5,0.141526
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.138313
27:50.5,0.138634
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.138634
27:50.5,0.138313
27:50.5,0.138313
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.138634
27:50.5,0.140884
27:50.5,0.137992
27:50.5,0.138634
27:50.5,0.13767
27:50.5,0.140562
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.140241
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.139598
27:50.5,0.138313
27:50.5,0.139598
27:50.5,0.139277
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.138634
27:50.5,0.138634
27:50.5,0.13767
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.13992
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.140562
27:50.5,0.137349
27:50.5,0.138956
27:50.5,0.138956
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.13992
27:50.5,0.138313
27:50.5,0.13992
27:50.5,0.137992
27:50.5,0.138634
27:50.5,0.138956
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.13992
27:50.5,0.137992
27:50.5,0.138956
27:50.5,0.138956
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.139598
27:50.5,0.138634
27:50.5,0.138634
27:50.5,0.137992
27:50.5,0.140884
27:50.5,0.140241
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.138313
27:50.5,0.13992
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.138956
27:50.5,0.137349
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.138956
27:50.5,0.138634
27:50.5,0.13767
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.13992
27:50.5,0.13767
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.137349
27:50.5,0.139277
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.13992
27:50.5,0.13992
27:50.5,0.138956
27:50.5,0.139598
27:50.5,0.138313
27:50.5,0.139277
27:50.5,0.138956
27:50.5,0.141526
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.13992
27:50.5,0.13767
27:50.5,0.13992
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.139277
27:50.5,0.141526
27:50.5,0.137992
27:50.5,0.138956
27:50.5,0.138313
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.13992
27:50.5,0.139277
27:50.5,0.139277
27:50.5,0.137992
27:50.5,0.13992
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.13992
27:50.5,0.13767
27:50.5,0.139598
27:50.5,0.139277
27:50.5,0.141526
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.139598
27:50.5,0.13767
27:50.5,0.138956
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.137349
27:50.5,0.139598
27:50.5,0.138634
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.138634
27:50.5,0.139598
27:50.5,0.137992
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.140241
27:50.5,0.13767
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.141848
27:50.5,0.138956
27:50.5,0.141526
27:50.5,0.139598
27:50.5,0.13992
27:50.5,0.137992
27:50.5,0.139598
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.13992
27:50.5,0.137992
27:50.5,0.138956
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.138956
27:50.5,0.138313
27:50.5,0.140241
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.138313
27:50.5,0.140241
27:50.5,0.137992
27:50.5,0.139598
27:50.5,0.139598
27:50.5,0.141526
27:50.5,0.140241
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.137992
27:50.5,0.138956
27:50.5,0.13992
27:50.5,0.142169
27:50.5,0.140241
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.138313
27:50.5,0.140241
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.140562
27:50.5,0.140562
27:50.5,0.141526
27:50.5,0.141848
27:50.5,0.139277
27:50.5,0.139277
27:50.5,0.13992
27:50.5,0.140241
27:50.5,0.142169
27:50.5,0.141848
27:50.5,0.142169
27:50.5,0.141848
27:50.5,0.141205
27:50.5,0.138956
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.141848
27:50.5,0.141526
27:50.5,0.141526
27:50.5,0.140562
27:50.5,0.141526
27:50.5,0.140562
27:50.5,0.141848
27:50.5,0.139277
27:50.5,0.142812
27:50.5,0.140241
27:50.5,0.145382
27:50.5,0.143133
27:50.5,0.14474
27:50.5,0.142812
27:50.5,0.140884
27:50.5,0.137992
27:50.5,0.143133
27:50.5,0.139598
27:50.5,0.146025
27:50.5,0.14474
27:50.5,0.146668
27:50.5,0.145704
27:50.5,0.145382
27:50.5,0.140241
27:50.5,0.146668
27:50.5,0.146025
27:50.5,0.146346
27:50.5,0.146668
27:50.5,0.148596
27:50.5,0.141526
27:50.5,0.148917
27:50.5,0.140562
27:50.5,0.150202
27:50.5,0.14249
27:50.5,0.154701
27:50.5,0.148596
27:50.5,0.152773
27:50.5,0.141205
27:50.5,0.150845
27:50.5,0.140241
27:50.5,0.15438
27:50.5,0.141848
27:50.5,0.157915
27:50.5,0.143133
27:50.5,0.167876
27:50.5,0.155986
27:50.5,0.168519
27:50.5,0.150845
27:50.5,0.164341
27:50.5,0.147953
27:50.5,0.169161
27:50.5,0.154058
27:50.5,0.168197
27:50.5,0.155344
27:50.5,0.172696
27:50.5,0.155986
27:50.5,0.161128
27:50.5,0.141848
27:50.5,0.174624
27:50.5,0.139598
27:50.5,0.155022
27:50.5,0.140884
27:50.5,0.14731
27:50.5,0.145382
27:50.5,0.140241
27:50.5,0.140562
27:50.5,0.140562
27:50.5,0.13992
27:50.5,0.141848
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.138956
27:50.5,0.139277
27:50.5,0.138634
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.137992
27:50.5,0.140241
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.140241
27:50.5,0.137992
27:50.5,0.139598
27:50.5,0.139598
27:50.5,0.141526
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.140241
27:50.5,0.137992
27:50.5,0.138956
27:50.5,0.138956
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.137992
27:50.5,0.137992
27:50.5,0.137349
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.140241
27:50.5,0.138634
27:50.5,0.13992
27:50.5,0.138313
27:50.5,0.140241
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.140241
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.139598
27:50.5,0.136706
27:50.5,0.139598
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.13992
27:50.5,0.137028
27:50.5,0.138956
27:50.5,0.139598
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.13767
27:50.5,0.139277
27:50.5,0.139277
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.138313
27:50.5,0.138956
27:50.5,0.138634
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.138634
27:50.5,0.138634
27:50.5,0.137992
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.138956
27:50.5,0.139277
27:50.5,0.137992
27:50.5,0.140241
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.13767
27:50.5,0.13992
27:50.5,0.139598
27:50.5,0.140562
27:50.5,0.138313
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.139277
27:50.5,0.13767
27:50.5,0.13992
27:50.5,0.138956
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.141205
27:50.5,0.139598
27:50.5,0.140241
27:50.5,0.137992
27:50.5,0.138956
27:50.5,0.139277
27:50.5,0.141205
27:50.5,0.139277
27:50.5,0.140884
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.138313
27:50.5,0.138634
27:50.5,0.137992
27:50.5,0.141205
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.138956
27:50.5,0.13992
27:50.5,0.138313
27:50.5,0.139598
27:50.5,0.137992
27:50.5,0.140241
27:50.5,0.140241
27:50.5,0.140884
27:50.5,0.139598
27:50.5,0.141205
27:50.5,0.138634
27:50.5,0.139277
27:50.5,0.137992
27:50.5,0.140562
27:50.5,0.139277
27:50.5,0.141205
27:50.5,0.138956
27:50.5,0.140562
27:50.5,0.138313
27:50.5,0.138956
27:50.5,0.137349
27:50.5,0.140241
27:50.5,0.139277
27:50.5,0.140562
27:50.5,0.13992
27:50.5,0.140884
27:50.5,0.137992
27:50.6,0.139598
27:50.6,0.137028
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.139598
27:50.6,0.13767
27:50.6,0.138956
27:50.6,0.138956
27:50.6,0.141526
27:50.6,0.140241
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.138313
27:50.6,0.139277
27:50.6,0.138313
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.140241
27:50.6,0.138956
27:50.6,0.141205
27:50.6,0.138956
27:50.6,0.138956
27:50.6,0.138313
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.141848
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.138313
27:50.6,0.138313
27:50.6,0.138634
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140241
27:50.6,0.139277
27:50.6,0.138956
27:50.6,0.13767
27:50.6,0.140562
27:50.6,0.140241
27:50.6,0.141205
27:50.6,0.13992
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.139277
27:50.6,0.137992
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.139277
27:50.6,0.13767
27:50.6,0.140241
27:50.6,0.140241
27:50.6,0.141205
27:50.6,0.13992
27:50.6,0.140241
27:50.6,0.138634
27:50.6,0.140241
27:50.6,0.137349
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.138956
27:50.6,0.138956
27:50.6,0.13767
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.13767
27:50.6,0.139277
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140241
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.137992
27:50.6,0.138634
27:50.6,0.138634
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.13767
27:50.6,0.138634
27:50.6,0.138956
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.13992
27:50.6,0.137992
27:50.6,0.138956
27:50.6,0.137992
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.138634
27:50.6,0.139277
27:50.6,0.137992
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.141205
27:50.6,0.138956
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.139598
27:50.6,0.13767
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.141848
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.139598
27:50.6,0.136706
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.141205
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.137349
27:50.6,0.139598
27:50.6,0.138956
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.13992
27:50.6,0.138313
27:50.6,0.139277
27:50.6,0.138634
27:50.6,0.141205
27:50.6,0.13992
27:50.6,0.141526
27:50.6,0.138634
27:50.6,0.140562
27:50.6,0.138634
27:50.6,0.138956
27:50.6,0.137992
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.138634
27:50.6,0.140884
27:50.6,0.138956
27:50.6,0.139277
27:50.6,0.137349
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.140884
27:50.6,0.140241
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.13992
27:50.6,0.13767
27:50.6,0.139277
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.139598
27:50.6,0.138313
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.13992
27:50.6,0.138313
27:50.6,0.138956
27:50.6,0.138313
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.140884
27:50.6,0.138634
27:50.6,0.139277
27:50.6,0.13767
27:50.6,0.139598
27:50.6,0.139598
27:50.6,0.141526
27:50.6,0.13992
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.139598
27:50.6,0.137349
27:50.6,0.139277
27:50.6,0.138956
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.137992
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.140241
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.138634
27:50.6,0.138313
27:50.6,0.139598
27:50.6,0.139598
27:50.6,0.141848
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.138634
27:50.6,0.137992
27:50.6,0.13992
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.13992
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.139598
27:50.6,0.137992
27:50.6,0.139598
27:50.6,0.138634
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.13992
27:50.6,0.138313
27:50.6,0.138634
27:50.6,0.138313
27:50.6,0.141205
27:50.6,0.13992
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.138634
27:50.6,0.138634
27:50.6,0.13767
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.138634
27:50.6,0.13992
27:50.6,0.139277
27:50.6,0.141848
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.138634
27:50.6,0.13992
27:50.6,0.13767
27:50.6,0.139598
27:50.6,0.138956
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.140241
27:50.6,0.138634
27:50.6,0.139277
27:50.6,0.13767
27:50.6,0.138956
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.137028
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.13992
27:50.6,0.138634
27:50.6,0.138634
27:50.6,0.137992
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.140562
27:50.6,0.138956
27:50.6,0.139277
27:50.6,0.137992
27:50.6,0.13992
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.13992
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.139598
27:50.6,0.13767
27:50.6,0.139598
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.13992
27:50.6,0.137992
27:50.6,0.138634
27:50.6,0.138313
27:50.6,0.140884
27:50.6,0.140241
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.137992
27:50.6,0.139598
27:50.6,0.138313
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.138956
27:50.6,0.137992
27:50.6,0.139598
27:50.6,0.13992
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.141205
27:50.6,0.138956
27:50.6,0.139598
27:50.6,0.13767
27:50.6,0.138956
27:50.6,0.138956
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.138956
27:50.6,0.138313
27:50.6,0.139277
27:50.6,0.138956
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.138313
27:50.6,0.138634
27:50.6,0.138313
27:50.6,0.140884
27:50.6,0.13992
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.139277
27:50.6,0.138956
27:50.6,0.137992
27:50.6,0.141526
27:50.6,0.140562
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.138956
27:50.6,0.138956
27:50.6,0.138313
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.138956
27:50.6,0.139277
27:50.6,0.137992
27:50.6,0.13992
27:50.6,0.139598
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.139277
27:50.6,0.137992
27:50.6,0.139277
27:50.6,0.138634
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.140241
27:50.6,0.13767
27:50.6,0.138634
27:50.6,0.138634
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.138956
27:50.6,0.140562
27:50.6,0.138634
27:50.6,0.138313
27:50.6,0.137992
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.138956
27:50.6,0.140562
27:50.6,0.138956
27:50.6,0.139277
27:50.6,0.137028
27:50.6,0.140241
27:50.6,0.139598
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.138956
27:50.6,0.137349
27:50.6,0.13992
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.138634
27:50.6,0.138956
27:50.6,0.137028
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.141205
27:50.6,0.139598
27:50.6,0.140241
27:50.6,0.138634
27:50.6,0.139598
27:50.6,0.138313
27:50.6,0.139598
27:50.6,0.138956
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.138956
27:50.6,0.13992
27:50.6,0.13767
27:50.6,0.138634
27:50.6,0.139277
27:50.6,0.141205
27:50.6,0.139598
27:50.6,0.141205
27:50.6,0.138956
27:50.6,0.13992
27:50.6,0.138634
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.140241
27:50.6,0.139277
27:50.6,0.141205
27:50.6,0.13992
27:50.6,0.13992
27:50.6,0.138634
27:50.6,0.138634
27:50.6,0.138313
27:50.6,0.141205
27:50.6,0.140241
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.139277
27:50.6,0.137992
27:50.6,0.140562
27:50.6,0.140562
27:50.6,0.140241
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.138313
27:50.6,0.138956
27:50.6,0.137992
27:50.6,0.140241
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.139277
27:50.6,0.137028
27:50.6,0.139598
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.139598
27:50.6,0.137349
27:50.6,0.13992
27:50.6,0.138956
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.141205
27:50.6,0.139277
27:50.6,0.140241
27:50.6,0.13767
27:50.6,0.139598
27:50.6,0.138313
27:50.6,0.140562
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.139598
27:50.6,0.13992
27:50.6,0.137992
27:50.6,0.139277
27:50.6,0.137992
27:50.6,0.140884
27:50.6,0.140241
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.140562
27:50.6,0.137992
27:50.6,0.139277
27:50.6,0.139277
27:50.6,0.140884
27:50.6,0.139277
27:50.6,0.141526
27:50.6,0.138956
27:50.6,0.140562
27:50.6,0.138634
27:50.6,0.139277
27:50.6,0.138956
27:50.6,0.141205
